time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-03T06:37:53.535Z,12.5434,48.2403,10,4.9,mb,87,58,5.372,0.48,us,us7000k615,2023-08-05T22:07:51.040Z,"Gulf of Aden",earthquake,10.41,1.862,0.066,73,reviewed,us,us
2023-06-03T06:30:10.404Z,12.4693,48.188,10,4.9,mb,48,120,5.309,0.6,us,us7000k7dp,2023-08-05T22:08:02.040Z,"Gulf of Aden",earthquake,12.7,1.939,0.088,40,reviewed,us,us
2023-06-03T06:29:06.228Z,12.4315,48.3762,10,4.9,mb,60,48,5.484,0.43,us,us7000k613,2023-08-05T22:07:51.040Z,"142 km N of Las Khorey, Somalia",earthquake,8.85,1.71,0.078,51,reviewed,us,us
2023-06-03T06:25:29.905Z,12.3344,48.2515,10,4.2,mb,16,101,5.349,0.71,us,us7000k7d3,2023-08-05T22:08:02.040Z,"130 km N of Las Khorey, Somalia",earthquake,8.98,1.943,0.187,8,reviewed,us,us
2023-06-03T06:23:27.578Z,12.4599,48.2599,10,5.2,mww,116,99,5.376,0.41,us,us7000k612,2023-08-05T22:07:51.040Z,"144 km N of Las Khorey, Somalia",earthquake,10.22,1.884,0.098,10,reviewed,us,us
2023-06-03T06:22:47.135Z,12.4157,48.2381,10,4.4,mb,37,68,5.348,0.46,us,us7000k616,2023-08-05T22:07:51.040Z,"139 km N of Las Khorey, Somalia",earthquake,10.94,1.922,0.098,30,reviewed,us,us
2023-06-03T06:18:27.080Z,12.3626,48.3064,10,4.5,mb,24,158,5.406,0.69,us,us7000k7dd,2023-08-05T22:08:02.040Z,"133 km N of Las Khorey, Somalia",earthquake,12.38,1.965,0.14,15,reviewed,us,us
2023-06-03T06:17:12.619Z,12.4356,48.2347,10,4.4,mb,27,147,5.348,0.65,us,us7000k7cz,2023-08-05T22:08:02.040Z,"141 km N of Las Khorey, Somalia",earthquake,13.04,1.936,0.134,16,reviewed,us,us
2023-05-19T12:45:27.327Z,5.4953,36.106,10,4.3,mb,28,97,8.038,0.42,us,us7000k3s3,2023-07-24T01:15:52.040Z,"60 km WSW of Bako, Ethiopia",earthquake,11.78,1.923,0.125,18,reviewed,us,us
2023-05-12T02:08:35.071Z,11.6893,45.3895,10,4.4,mb,35,132,2.496,0.88,us,us6000kbai,2023-07-22T19:16:56.040Z,"126 km SSE of Aden, Yemen",earthquake,8.85,1.935,0.107,26,reviewed,us,us
2023-05-08T11:36:28.384Z,11.696,35.9852,10.166,4.4,mb,50,69,6.725,0.42,us,us6000kacz,2023-07-22T19:16:23.040Z,"Ethiopia",earthquake,11.83,5.031,0.088,37,reviewed,us,us
2023-05-07T02:51:19.945Z,10.0216,40.9514,10,4.3,mb,25,113,2.391,0.85,us,us6000kb56,2023-07-22T19:16:47.040Z,"37 km ESE of Gewanē, Ethiopia",earthquake,11.17,1.926,0.154,13,reviewed,us,us
2023-04-14T22:37:49.290Z,14.6335,40.7493,10,4.6,mb,79,58,3.7,0.57,us,us6000k4ks,2023-06-17T21:36:55.040Z,"128 km NW of Edd, Eritrea",earthquake,8.43,1.829,0.065,71,reviewed,us,us
2023-01-26T13:05:39.651Z,11.6466,43.9274,10,4.8,mb,52,59,1.065,0.6,us,us6000jjdl,2024-05-22T01:20:06.206Z,"76 km ENE of Loyada, Djibouti",earthquake,8.13,1.907,0.08,48,reviewed,us,us
2023-01-25T23:38:26.714Z,12.5018,40.5205,10,4.3,mb,42,104,2.472,0.54,us,us6000jjan,2023-04-11T18:51:33.040Z,"94 km NW of Semera, Ethiopia",earthquake,9.79,1.909,0.095,31,reviewed,us,us
2023-01-18T19:28:12.984Z,11.4722,43.2172,9.472,4.5,mb,23,125,0.368,0.98,us,us7000j5bc,2023-03-31T19:45:15.040Z,"4 km WNW of Loyada, Djibouti",earthquake,7.85,6.142,0.135,16,reviewed,us,us
2023-01-04T13:51:19.455Z,5.3714,36.8629,10,4.4,mb,17,127,6.467,0.24,us,us7000j47k,2023-03-11T22:51:50.040Z,"38 km SE of Jinka, Ethiopia",earthquake,11.51,1.939,0.18,9,reviewed,us,us
2022-12-28T16:14:56.966Z,14.6191,39.9519,10,5.1,mww,122,64,4.169,0.44,us,us7000j0n0,2023-03-07T18:59:55.040Z,"64 km NE of ?d?grat, Ethiopia",earthquake,9.3,1.868,0.065,23,reviewed,us,us
2022-12-28T14:02:25.916Z,14.6133,39.9196,10,4.4,mb,36,99,4.186,0.31,us,us7000j0mg,2023-03-07T18:59:55.040Z,"61 km NE of ?d?grat, Ethiopia",earthquake,11.06,1.905,0.123,19,reviewed,us,us
2022-12-28T02:00:00.321Z,14.5572,39.8087,10,4.3,mb,16,113,10.415,0.75,us,us7000j3f1,2023-03-07T19:00:07.040Z,"Eritrea-Ethiopia border region",earthquake,8.57,1.924,0.177,9,reviewed,us,us
2022-12-26T16:27:13.762Z,14.3833,39.7343,10,4.4,mb,28,79,4.153,0.52,us,us6000jbtc,2023-03-07T18:59:51.040Z,"31 km ENE of ?d?grat, Ethiopia",earthquake,12.26,1.914,0.123,20,reviewed,us,us
2022-12-26T14:09:52.414Z,14.5316,39.8811,10,4.3,mb,16,129,4.153,0.46,us,us7000j2l0,2023-03-07T19:00:06.040Z,"53 km ENE of ?d?grat, Ethiopia",earthquake,9.85,1.906,0.218,6,reviewed,us,us
2022-12-26T12:21:07.723Z,14.5212,40.0211,10,5.5,mww,88,49,4.052,0.51,us,us6000jbsk,2024-01-18T19:05:58.009Z,"66 km ENE of ?d?grat, Ethiopia",earthquake,3.17,1.865,0.05,39,reviewed,us,us
2022-11-13T22:56:04.203Z,12.1509,46.5755,10,4.4,mb,44,97,3.702,0.77,us,us7000ipiv,2023-01-28T19:58:13.040Z,"168 km SE of Zinjib?r, Yemen",earthquake,10.02,1.776,0.088,37,reviewed,us,us
2022-10-31T00:28:23.279Z,14.6283,39.8617,7.948,4.2,mb,27,128,4.235,0.71,us,us7000imhh,2023-01-12T23:11:26.040Z,"57 km ESE of Adi Keyh, Eritrea",earthquake,7.28,4.812,0.147,13,reviewed,us,us
2022-08-12T11:20:40.373Z,12.7525,48.5611,10,4.3,mb,20,76,5.719,0.47,us,us6000icsr,2022-10-21T23:20:59.040Z,"175 km NNW of Bosaso, Somalia",earthquake,12.63,1.946,0.142,14,reviewed,us,us
2022-07-11T10:17:09.681Z,12.1575,46.9584,10,4.6,mb,38,103,4.073,0.96,us,us6000i1je,2022-09-24T21:25:57.040Z,"174 km NW of Las Khorey, Somalia",earthquake,12.61,1.925,0.107,26,reviewed,us,us
2022-04-03T14:42:57.179Z,5.708,36.8607,10,4.3,mb,,141,2.718,0.32,us,us7000h0gb,2022-06-11T20:21:12.040Z,"24 km ENE of Jinka, Ethiopia",earthquake,9.3,1.9,0.168,10,reviewed,us,us
2022-03-31T13:34:35.763Z,12.5298,47.3867,10,4.3,mb,,141,4.551,0.96,us,us7000gzw0,2022-06-04T20:42:30.040Z,"175 km NNW of Las Khorey, Somalia",earthquake,7,2,0.188,8,reviewed,us,us
2022-03-08T19:51:42.187Z,10.1608,41.5797,10,4.3,mb,,127,1.844,0.97,us,us6000h3uj,2022-05-14T21:52:34.040Z,"70 km NNW of Dire Dawa, Ethiopia",earthquake,9.3,1.9,0.201,7,reviewed,us,us
2022-01-29T12:47:32.071Z,4.7496,35.4166,10,4.5,mb,,60,1.32,0.25,us,us7000gg7s,2022-04-15T17:57:03.040Z,"76 km W of Lobuni, Ethiopia",earthquake,7.7,1.9,0.118,21,reviewed,us,us
2021-12-18T21:02:32.746Z,12.59,48.0763,10,4.1,mb,,159,5.222,0.75,us,us6000gekk,2022-03-01T16:37:41.040Z,"158 km N of Las Khorey, Somalia",earthquake,5.8,2,0.174,9,reviewed,us,us
2021-12-17T02:48:42.823Z,12.6192,48.052,10,4.2,mb,,142,5.205,0.49,us,us6000gehq,2022-03-01T16:36:58.040Z,"162 km N of Las Khorey, Somalia",earthquake,8.9,1.9,0.236,5,reviewed,us,us
2021-12-17T01:35:01.191Z,12.5247,48.3,10,4.6,mb,,101,5.425,0.78,us,us6000gd0b,2022-03-01T16:36:57.040Z,"151 km N of Las Khorey, Somalia",earthquake,10.8,1.9,0.11,27,reviewed,us,us
2021-10-27T00:35:58.270Z,10.4691,41.519,10,4.4,mb,,127,1.677,1.05,us,us7000fqsq,2022-01-08T17:43:52.040Z,"101 km ENE of Gewan?, Ethiopia",earthquake,7.4,1.9,0.19,8,reviewed,us,us
2021-10-24T14:26:23.246Z,10.1505,41.4644,10,4.6,mb,,129,1.93,0.8,us,us7000fprs,2022-01-08T17:43:39.040Z,"Ethiopia",earthquake,8,1.9,0.182,10,reviewed,us,us
2021-10-18T22:21:32.032Z,10.1039,41.5128,10,4.5,mb,,121,1.93,0.74,us,us6000fwqs,2021-12-25T22:58:59.040Z,"68 km NW of Dire Dawa, Ethiopia",earthquake,9.9,2,0.192,8,reviewed,us,us
2021-10-15T17:42:25.058Z,9.9993,41.614,8.66,4.5,mb,,65,1.945,0.76,us,us6000fuzi,2021-12-25T22:58:36.040Z,"52 km NNW of Dire Dawa, Ethiopia",earthquake,7.3,4.7,0.083,47,reviewed,us,us
2021-07-28T19:31:38.767Z,12.7208,48.202,10,4.6,mb,,144,5.369,0.6,us,us6000f1xn,2021-10-03T05:24:26.040Z,"172 km N of Las Khorey, Somalia",earthquake,10,1.9,0.314,3,reviewed,us,us
2021-06-18T11:29:05.834Z,12.4004,47.326,10,4.5,mb,,94,4.467,0.41,us,us7000ee3f,2021-08-27T18:57:16.040Z,"166 km NW of Las Khorey, Somalia",earthquake,8.6,1.9,0.075,52,reviewed,us,us
2021-06-14T02:44:59.141Z,12.8213,48.6009,10,5.5,mww,,25,5.77,0.85,us,us7000ecuh,2021-08-26T21:59:17.040Z,"181 km NNW of Bosaso, Somalia",earthquake,7.8,1.7,0.058,29,reviewed,us,us
2021-06-13T14:32:32.209Z,12.5425,48.5001,10,4.5,mb,,96,5.621,0.42,us,us7000ecqg,2021-08-26T21:59:15.040Z,"156 km NNE of Las Khorey, Somalia",earthquake,5.5,1.9,0.163,14,reviewed,us,us
2021-05-15T06:13:34.513Z,9.1826,39.6144,10,4,mb,,157,0.966,0.19,us,us7000e4rg,2021-09-12T13:26:16.038Z,"45 km NW of Metah?ra, Ethiopia",earthquake,8.5,2,0.259,5,reviewed,us,us
2021-04-23T04:54:47.872Z,9.4032,42.0914,10,4.2,mb,,223,2.24,0.76,us,us7000dyjw,2021-07-07T18:33:47.040Z,"10 km NNW of Harar, Ethiopia",earthquake,8.2,1.9,0.198,7,reviewed,us,us
2021-02-25T21:09:21.408Z,12.6542,48.1941,10,4.6,mb,,43,5.348,0.68,us,us7000dewx,2021-05-04T14:17:22.040Z,"165 km N of Las Khorey, Somalia",earthquake,9.2,1.9,0.059,86,reviewed,us,us
2020-11-18T22:47:21.183Z,12.6614,48.2209,10,4.3,mb,,148,5.375,0.26,us,us6000cqv0,2021-02-03T17:49:30.040Z,"166 km N of Las Khorey, Somalia",earthquake,7.6,1.9,0.142,14,reviewed,us,us
2020-08-31T21:39:23.073Z,11.5438,43.9174,10,4.4,mb,,168,1.049,0.48,us,us7000bfhf,2020-11-07T18:48:41.040Z,"73 km E of Loyada, Djibouti",earthquake,9.3,2,0.108,25,reviewed,us,us
2020-06-07T15:12:00.543Z,12.7132,47.6592,10,4.6,mb,,40,4.851,1.08,us,us6000a7iu,2020-08-18T17:59:02.040Z,"181 km NNW of Las Khorey, Somalia",earthquake,10.2,1.9,0.075,54,reviewed,us,us
2020-01-20T03:19:59.176Z,10.5658,39.8762,10,4.5,mb,,141,2.036,1.27,us,us60007ld4,2020-04-08T19:40:06.040Z,"16 km S of Kemis?, Ethiopia",earthquake,6.4,1.9,0.156,12,reviewed,us,us
2019-09-06T07:43:49.367Z,12.2878,47.2806,10,4.5,mb,,118,4.404,0.82,us,us70005fvk,2019-11-30T19:36:23.040Z,"159 km NW of Las Khorey, Somalia",earthquake,6.4,1.9,0.135,16,reviewed,us,us
2019-08-29T20:19:28.151Z,12.3165,47.9923,10,4.2,mb,,174,5.096,1.08,us,us70005byg,2019-11-15T17:20:16.040Z,"129 km N of Las Khorey, Somalia",earthquake,12.5,2,0.106,25,reviewed,us,us
2019-07-30T21:48:44.326Z,12.6001,48.3671,10,4.9,mb,,42,5.503,0.53,us,us60004xme,2019-10-19T21:41:59.040Z,"160 km N of Las Khorey, Somalia",earthquake,9.3,1.9,0.057,97,reviewed,us,us
2019-06-30T14:26:32.307Z,13.4093,40.6697,9.97,4.5,mb,,71,2.829,0.67,us,us70004gua,2019-09-14T16:08:37.040Z,"124 km WSW of Edd, Eritrea",earthquake,9.8,5,0.112,23,reviewed,us,us
2019-05-17T11:23:38.539Z,11.9015,46.0336,10,4.6,mb,,145,3.143,0.74,us,us70003mh5,2019-08-07T22:03:44.040Z,"145 km SE of Aden, Yemen",earthquake,6.9,1.9,0.085,41,reviewed,us,us
2019-05-16T14:55:04.015Z,11.7188,46.5794,10,4.4,mb,,231,3.661,1.09,us,us60003rbn,2019-08-07T22:03:23.040Z,"149 km NW of Ceerigaabo, Somalia",earthquake,7.1,2,0.143,14,reviewed,us,us
2019-05-15T12:11:00.413Z,12.1472,46.162,10,5.1,mww,,31,3.303,0.72,us,us70003lhd,2019-08-07T22:03:39.040Z,"137 km SE of Zinjib?r, Yemen",earthquake,3.6,1.8,0.069,20,reviewed,us,us
2019-03-27T23:37:11.750Z,12.6007,48.2457,10,4.6,mb,,51,5.387,0.63,us,us2000k671,2019-06-08T20:51:18.040Z,"159 km N of Las Khorey, Somalia",earthquake,10.8,1.9,0.065,71,reviewed,us,us
2019-03-27T22:59:11.810Z,12.5866,48.2814,10,4.4,mb,,102,5.418,0.46,us,us2000ka5u,2019-06-08T20:51:35.040Z,"158 km N of Las Khorey, Somalia",earthquake,11.3,1.9,0.189,8,reviewed,us,us
2019-03-27T22:57:52.240Z,12.6126,48.2784,10,4.5,mb,,77,5.42,0.59,us,us2000ka5m,2019-06-08T20:51:35.040Z,"160 km N of Las Khorey, Somalia",earthquake,8.5,1.9,0.14,15,reviewed,us,us
2019-02-21T17:36:14.100Z,12.5927,48.1753,10,4.3,mb,,159,5.318,1.04,us,us1000j9fv,2019-05-11T17:40:32.040Z,"158 km N of Las Khorey, Somalia",earthquake,13.6,2,0.129,17,reviewed,us,us
2018-10-23T22:26:58.680Z,13.652,48.1971,10,4.7,mb,,50,10.143,0.83,us,us1000hgb8,2019-01-10T17:18:34.040Z,"140 km SW of Mukalla, Yemen",earthquake,9.5,1.9,0.069,63,reviewed,us,us
2018-09-07T04:35:20.190Z,12.5423,48.6795,10,4.5,mb,,106,5.794,1.11,us,us2000hgms,2018-11-14T17:40:17.040Z,"149 km NNW of Bosaso, Somalia",earthquake,7.5,2,0.118,21,reviewed,us,us
2018-04-20T02:42:36.550Z,12.5642,48.2712,10,4.5,mb,,125,5.405,0.79,us,us1000ds2u,2018-07-17T02:05:32.040Z,"155 km N of Las Khorey, Somalia",earthquake,11.7,1.9,0.108,25,reviewed,us,us
2018-04-15T23:59:47.500Z,12.1749,46.4446,10,4.4,mb,,134,3.579,0.95,us,us2000e0rj,2018-07-07T02:25:25.040Z,"156 km SE of Zinjib?r, Yemen",earthquake,11.2,2,0.099,29,reviewed,us,us
2018-03-24T10:27:32.230Z,13.4048,40.0116,10,5.2,mww,,52,3.337,0.59,us,us1000d8jy,2022-05-03T18:50:32.467Z,"58 km E of Mek'ele, Ethiopia",earthquake,7.9,1.8,0.073,18,reviewed,us,us
2018-03-14T14:13:49.430Z,12.6162,48.2128,10,4.4,mb,,80,5.358,0.93,us,us1000d4a1,2018-06-11T21:53:44.040Z,"161 km N of Las Khorey, Somalia",earthquake,10,1.9,0.102,28,reviewed,us,us
2018-01-09T11:26:07.340Z,11.3467,46.0842,10,4.4,mb,,68,3.179,1.33,us,us1000c2hn,2018-04-03T01:40:24.040Z,"154 km NE of Berbera, Somalia",earthquake,8.7,1.9,0.088,37,reviewed,us,us
2017-10-13T19:18:49.640Z,12.3491,47.2411,10,4.2,mb,,33,4.376,1.15,us,us1000aukx,2018-01-09T02:14:59.040Z,"167 km NW of Las Khorey, Somalia",earthquake,10,1.9,0.084,45,reviewed,us,us
2017-10-13T19:06:57.650Z,12.3419,47.2358,10,4.3,mb,,64,4.37,1.1,us,us1000arrc,2018-01-09T02:14:59.040Z,"167 km NW of Las Khorey, Somalia",earthquake,10,1.9,0.08,44,reviewed,us,us
2017-10-13T17:22:10.140Z,12.3105,47.2538,10,4.4,mb,,85,4.382,0.94,us,us1000army,2018-01-09T02:14:59.040Z,"163 km NW of Las Khorey, Somalia",earthquake,9.5,1.9,0.1,29,reviewed,us,us
2017-09-07T03:50:21.960Z,12.0504,46.1149,10,4.9,mb,,60,3.241,0.64,us,us2000ahci,2017-12-07T20:00:18.040Z,"142 km SE of Aden, Yemen",earthquake,9.6,1.9,0.073,59,reviewed,us,us
2017-08-25T05:20:30.340Z,12.3591,42.006,10,4.5,mb,,59,1.163,1.07,us,us2000abkj,2017-11-22T03:43:32.040Z,"56 km WNW of Dorra, Djibouti",earthquake,7.1,1.9,0.08,46,reviewed,us,us
2017-06-17T21:47:12.520Z,11.8198,43.8993,10,4.3,mb,,199,0.79,0.62,us,us20009p35,2017-08-18T23:13:32.040Z,"68 km ESE of Obock, Djibouti",earthquake,5.8,2,0.125,18,reviewed,us,us
2017-04-14T10:44:55.080Z,11.823,43.2572,10,4.7,mb,,99,0.356,0.71,us,us10008hit,2022-05-03T18:58:00.815Z,"16 km SSW of Obock, Djibouti",earthquake,7.4,1.9,0.055,102,reviewed,us,us
2017-04-14T05:53:17.820Z,11.7919,43.3797,2.35,4.7,mb,,125,0.583,0.68,us,us10008hgt,2022-05-03T18:15:48.412Z,"21 km SSE of Obock, Djibouti",earthquake,8.4,5.6,0.069,64,reviewed,us,us
2017-01-27T16:29:22.570Z,7.671,38.6682,10,5.3,mww,,47,1.216,0.99,us,us10007vra,2022-05-03T19:52:21.162Z,"29 km S of Ziway, Ethiopia",earthquake,8.7,1.9,,,reviewed,us,us
2016-10-24T08:21:26.470Z,12.3752,47.0577,10,4.2,mb,,168,4.205,0.31,us,us100072pc,2017-01-20T00:31:04.040Z,"183 km NW of Las Khorey, Somalia",earthquake,13,2,0.176,9,reviewed,us,us
2016-09-04T19:05:22.710Z,12.6039,47.9982,10,4.6,mb,,100,5.15,0.98,us,us10006kd0,2016-12-03T02:54:41.040Z,"161 km N of Las Khorey, Somalia",earthquake,8.9,1.9,0.081,46,reviewed,us,us
2016-08-05T17:56:46.350Z,12.1427,45.6487,15.14,4.2,mb,,204,2.809,0.58,us,us10006cbj,2016-10-26T03:10:19.040Z,"96 km SE of Aden, Yemen",earthquake,13.8,7,0.153,12,reviewed,us,us
2016-07-19T22:33:06.680Z,13.5621,45.5838,10,4.2,mb,,130,3.349,0.31,us,us20006gt0,2016-09-17T01:27:51.040Z,"37 km NNE of Ahl Mohammed bin Ahmed, Yemen",earthquake,7.6,2,0.265,4,reviewed,us,us
2016-05-24T17:43:28.690Z,14.0889,45.3292,10,4.9,mb,,90,3.511,0.93,us,us10005jn7,2022-08-02T23:43:54.769Z,"28 km WNW of Al Bayda, Yemen",earthquake,5.8,1.8,0.055,104,reviewed,us,us
2016-05-14T17:25:12.560Z,11.6018,42.8759,8.53,4.3,mb,,95,0.076,1.29,us,us10005iwf,2022-08-03T01:31:02.948Z,"8 km NNE of Arta, Djibouti",earthquake,8.6,6.5,0.133,16,reviewed,us,us
2016-05-14T17:20:41.370Z,11.505,42.8671,4.23,4.2,mb,,286,0.032,0.41,us,us10005iwn,2016-07-22T19:39:06.040Z,"2 km SE of Arta, Djibouti",earthquake,19.7,26.4,0.304,3,reviewed,us,us
2016-01-28T21:00:36.380Z,12.3983,47.3986,10,4.4,mb,,104,4.537,0.93,us,us20004vc5,2016-04-08T23:06:19.040Z,"162 km NNW of Las Khorey, Somalia",earthquake,11.9,1.9,0.117,21,reviewed,us,us
2016-01-24T18:34:32.450Z,7.0885,38.4794,10,4.4,mb,,133,1.806,0.5,us,us20004uhd,2016-04-08T23:06:13.040Z,"2 km N of Hawassa, Ethiopia",earthquake,8.8,2,0.096,31,reviewed,us,us
2015-10-29T00:35:36.320Z,9.0216,39.7736,16.76,4.3,mb,,120,1.087,1.18,us,us200041bk,2016-01-30T02:10:53.040Z,"20 km NW of Metah?ra, Ethiopia",earthquake,7.4,5.1,0.138,15,reviewed,us,us
2015-09-29T05:31:26.180Z,11.5672,43.3135,5.91,4.6,mb,,131,0.459,1.06,us,us10003iyn,2022-08-01T08:35:08.073Z,"13 km NNE of Loyada, Djibouti",earthquake,5.2,6.7,0.146,14,reviewed,us,us
2015-07-17T16:57:41.100Z,12.0532,46.3672,10,4.2,mb,,176,3.486,0.99,us,us10002zuc,2015-10-14T21:05:39.040Z,"160 km SE of Zinjib?r, Yemen",earthquake,14.1,2,0.216,6,reviewed,us,us
2015-07-15T15:33:07.460Z,12.0845,46.4249,10,4.1,mb,,130,3.546,0.86,us,us10002xx2,2015-10-09T20:19:19.040Z,"161 km SE of Zinjib?r, Yemen",earthquake,14,1.9,0.197,7,reviewed,us,us
2015-07-15T13:06:02.890Z,12.0258,46.3268,12.37,4.3,mb,,93,3.443,1.03,us,us10002xx6,2015-10-09T20:19:19.040Z,"159 km SE of Zinjib?r, Yemen",earthquake,11.1,4.9,0.105,26,reviewed,us,us
2015-07-14T04:08:18.450Z,12.0653,46.2308,15.34,4.1,mb,,185,3.355,0.73,us,us10002xvx,2015-10-09T20:19:17.040Z,"149 km SE of Zinjib?r, Yemen",earthquake,14.7,5.7,0.262,4,reviewed,us,us
2015-07-14T03:54:15.620Z,12.0329,46.23,13.64,4.4,mb,,152,3.35,0.81,us,us10002xv5,2015-10-09T20:19:17.040Z,"152 km SE of Zinjib?r, Yemen",earthquake,8,4.5,0.103,27,reviewed,us,us
2015-07-14T00:34:18.660Z,11.9528,46.3617,10,4.3,mb,,98,3.467,0.57,us,us10002xuz,2015-10-09T20:19:16.040Z,"168 km SE of Zinjib?r, Yemen",earthquake,9.5,1.9,0.137,15,reviewed,us,us
2015-07-13T23:44:44.550Z,11.8697,46.2552,10,4.6,mb,,113,3.355,1.05,us,us20002xbn,2015-10-09T20:19:16.040Z,"166 km SE of Aden, Yemen",earthquake,8.8,1.9,0.057,91,reviewed,us,us
2015-07-13T16:54:25.480Z,12.1896,46.1956,14.96,4.5,mb,,101,3.343,0.47,us,us10002wxi,2015-10-09T20:19:16.040Z,"136 km SE of Zinjib?r, Yemen",earthquake,12.9,5,0.205,7,reviewed,us,us
2015-07-13T16:52:28.140Z,12.0873,46.2116,10,4.7,mb,,84,3.34,0.93,us,us20002x6b,2015-10-09T20:19:16.040Z,"146 km SE of Zinjib?r, Yemen",earthquake,4.8,1.8,0.086,41,reviewed,us,us
2015-07-13T16:51:07.710Z,12.1715,46.2295,10,4.8,mb,,50,3.372,0.94,us,us20002x5x,2015-10-09T20:19:16.040Z,"140 km SE of Zinjib?r, Yemen",earthquake,9.1,1.9,0.068,66,reviewed,us,us
2015-07-13T13:56:14.060Z,12.241,46.1392,15.18,4.3,mb,,104,3.299,0.91,us,us10002wxd,2015-10-09T20:19:15.040Z,"128 km SE of Zinjib?r, Yemen",earthquake,6.9,5.5,0.154,12,reviewed,us,us
2015-07-13T11:30:51.390Z,11.9165,46.3159,16.1,4.8,mb,,97,3.419,0.72,us,us20002x4e,2015-10-09T20:19:15.040Z,"168 km SE of Zinjib?r, Yemen",earthquake,10.3,5,0.067,69,reviewed,us,us
2015-07-13T11:14:04.200Z,11.9371,46.3703,14.31,5,mb,,48,3.474,1.05,us,us20002x43,2015-10-09T20:19:15.040Z,"170 km SE of Zinjib?r, Yemen",earthquake,8.8,3.5,0.075,56,reviewed,us,us
2015-07-13T11:12:58.450Z,11.7891,46.3591,15.49,4.8,mb,,97,3.45,0.78,us,us20002x41,2015-10-09T20:19:15.040Z,"170 km NW of Ceerigaabo, Somalia",earthquake,10.5,5.3,0.071,61,reviewed,us,us
2015-07-09T02:16:13.240Z,11.9429,46.5731,15.22,4.5,mb,,189,11.561,0.79,us,us200031aj,2015-10-09T20:19:09.040Z,"170 km NNW of Ceerigaabo, Somalia",earthquake,13.9,5.5,0.151,13,reviewed,us,us
2015-07-09T02:15:15.840Z,12.0756,46.2207,14.94,4.4,mb,,134,3.347,0.61,us,us2000319q,2015-10-09T20:19:09.040Z,"147 km SE of Zinjib?r, Yemen",earthquake,11.9,4.8,0.12,20,reviewed,us,us
2015-06-23T08:15:49.320Z,11.1668,42.3207,16.13,4.4,mb,,110,0.629,0.4,us,us20002w0q,2015-09-01T00:53:54.040Z,"9 km NW of Dikhil, Djibouti",earthquake,9.6,5,0.13,17,reviewed,us,us
2015-05-30T06:48:28.520Z,11.6874,43.1616,7.28,4.7,mb,,68,0.212,0.74,us,us20002khe,2022-08-07T08:04:56.282Z,"11 km N of Djibouti, Djibouti",earthquake,6.1,2.4,0.076,52,reviewed,us,us
2015-05-04T17:47:16.180Z,12.4867,48.0718,10,4.3,mb,,97,5.199,1.08,us,us20002b8r,2015-07-09T22:00:10.040Z,"147 km N of Las Khorey, Somalia",earthquake,8.6,1.9,0.106,25,reviewed,us,us
2015-04-14T11:04:29.430Z,11.7894,44.0601,10,4.6,mb,,124,1.216,1.17,us,us200026cz,2015-06-22T23:19:01.040Z,"86 km ESE of Obock, Djibouti",earthquake,5.4,1.9,0.081,45,reviewed,us,us
2015-03-31T12:29:53.340Z,7.8935,38.1148,10,4.2,mb,,182,1.141,1.16,us,us2000259c,2015-06-12T01:53:32.040Z,"Ethiopia",earthquake,11,2,0.236,5,reviewed,us,us
2015-03-18T01:09:18.000Z,13.9749,45.9273,10,4.4,mb,,175,7.98,1.19,us,us10001pt2,2015-06-04T00:46:25.040Z,"18 km NNE of Jawf al Maqb?bah, Yemen",earthquake,11.2,2,0.12,20,reviewed,us,us
2014-12-29T16:09:52.230Z,7.411,38.8101,10.68,4.4,mb,,149,1.48,0.81,us,usc000tf8w,2015-03-17T02:37:57.040Z,"32 km NE of Shashemen?, Ethiopia",earthquake,12.4,6.1,0.24,5,reviewed,us,us
2014-12-13T22:37:19.200Z,11.479,41.6783,14.55,4.6,mb,,82,1.146,0.34,us,usc000t6em,2015-03-04T21:55:02.040Z,"27 km ESE of Asaita, Ethiopia",earthquake,7,3.1,0.099,33,reviewed,us,us
2014-11-04T19:15:27.690Z,11.6578,44.0843,9.49,4.1,mb,,189,1.219,1.05,us,usc000sy49,2015-01-20T09:03:18.040Z,"93 km ESE of Obock, Djibouti",earthquake,8.8,7,0.369,5,reviewed,us,us
2014-10-07T04:58:48.640Z,12.2613,46.959,13.55,4.3,mb,,129,3.393,0.62,us,usb000snfa,2014-12-23T01:42:06.040Z,"181 km NW of Las Khorey, Somalia",earthquake,8.8,5.7,0.148,7,reviewed,us,us
2014-08-22T08:42:29.920Z,14.5128,39.8855,10,4.3,mb,,97,4.136,1.48,us,usc000s9am,2014-11-22T02:06:26.000Z,"52 km ENE of ?d?grat, Ethiopia",earthquake,10.8,1.9,0.237,5,reviewed,us,us
2014-08-18T06:01:06.940Z,12.5477,48.4937,10,4.4,mb,,146,5.364,0.35,us,usc000s80l,2014-11-15T04:07:14.000Z,"Gulf of Aden",earthquake,,1.9,0.169,14,reviewed,us,us
2014-06-20T12:42:11.850Z,10.6937,38.9343,10,4.2,mb,,303,3.928,1.06,us,usc000ripj,2014-09-19T17:22:52.000Z,"56 km WNW of Were ?lu, Ethiopia",earthquake,,2,0.215,6,reviewed,us,us
